sale_id,match_id,price_tier,quantity,unit_price_usd,channel,buyer_country
7391,20,Category 3,4,99.2,FIFA.com Ticketing Platform,England
7392,20,Category 2,6,186.15,Official Hospitality Package,South Africa
7393,20,Category 3,2,95.1,FIFA.com Ticketing Platform,Germany
7394,20,Category 1,2,299.42,FIFA.com Ticketing Platform,Colombia
7395,20,Category 3,2,104.93,FIFA.com Ticketing Platform,Japan
7396,20,Category 2,1,176.48,FIFA.com Ticketing Platform,Colombia
7397,20,Category 3,2,97.79,Official Hospitality Package,Germany
7398,20,Category 3,4,106.0,FIFA.com Ticketing Platform,Colombia
7399,20,Hospitality,2,936.02,FIFA.com Ticketing Platform,India
7400,20,Category 3,1,99.19,Ticket Lottery Allocation,India
7401,20,Category 3,3,100.52,FIFA.com Ticketing Platform,Nigeria
7402,20,Category 1,6,275.74,Official Hospitality Package,England
7403,20,Category 4,2,59.81,Ticket Lottery Allocation,Canada
7404,20,Category 4,6,60.27,FIFA.com Ticketing Platform,South Africa
7405,20,Category 1,4,288.89,Ticket Lottery Allocation,Nigeria
7406,20,Category 3,1,95.8,FIFA.com Ticketing Platform,Spain
7407,20,Category 1,1,280.74,FIFA.com Ticketing Platform,Colombia
7408,20,Category 2,3,178.41,Verified Resale Platform,Brazil
7409,20,Category 2,3,179.58,Ticket Lottery Allocation,Spain
7410,20,Category 3,1,94.74,Ticket Lottery Allocation,Argentina
7411,20,Category 2,6,164.84,FIFA.com Ticketing Platform,Germany
7412,20,Category 2,1,164.04,FIFA.com Ticketing Platform,India
7413,20,Category 4,2,62.98,FIFA.com Ticketing Platform,Canada
7414,20,Category 4,4,60.68,FIFA.com Ticketing Platform,Japan
7415,20,Category 2,3,179.49,Ticket Lottery Allocation,Spain
7416,20,Category 2,3,182.5,FIFA.com Ticketing Platform,Germany
7417,20,Category 2,2,183.11,Ticket Lottery Allocation,Nigeria
7418,20,Category 2,2,187.25,FIFA.com Ticketing Platform,England
7419,20,Category 2,1,173.1,Ticket Lottery Allocation,Canada
7420,20,Category 3,1,103.62,FIFA.com Ticketing Platform,Canada
7421,20,Category 2,2,161.34,Verified Resale Platform,Spain
7422,20,Category 4,3,64.85,Ticket Lottery Allocation,Spain
7423,20,Category 3,3,107.97,Ticket Lottery Allocation,USA
7424,20,Category 1,2,317.6,FIFA.com Ticketing Platform,England
7425,20,Category 1,2,299.73,Ticket Lottery Allocation,France
7426,20,Category 4,2,60.92,FIFA.com Ticketing Platform,Germany
7427,20,Category 3,1,97.4,Official Hospitality Package,Australia
7428,20,Category 2,4,183.36,FIFA.com Ticketing Platform,Nigeria
7429,20,Category 2,3,174.3,FIFA.com Ticketing Platform,South Africa
7430,20,Category 2,2,171.75,FIFA.com Ticketing Platform,France
7431,20,Hospitality,2,1001.48,Verified Resale Platform,Spain
7432,20,Category 2,1,161.41,FIFA.com Ticketing Platform,Australia
7433,20,Category 4,2,62.91,Ticket Lottery Allocation,Colombia
7434,20,Category 3,2,107.84,FIFA.com Ticketing Platform,Germany
7435,20,Category 2,2,160.8,FIFA.com Ticketing Platform,India
7436,20,Category 4,2,62.12,Ticket Lottery Allocation,India
7437,20,Category 3,1,99.09,FIFA.com Ticketing Platform,Germany
7438,20,Category 3,4,101.52,Ticket Lottery Allocation,Mexico
7439,20,Category 2,3,174.28,FIFA.com Ticketing Platform,England
7440,20,Category 3,2,96.75,Official Hospitality Package,Australia
7441,20,Category 2,1,158.03,Official Hospitality Package,Brazil
7442,20,Category 4,1,62.53,Ticket Lottery Allocation,South Africa
7443,20,Category 2,2,181.34,FIFA.com Ticketing Platform,Canada
7444,20,Category 2,2,188.18,Verified Resale Platform,South Africa
7445,20,Category 4,1,68.16,Ticket Lottery Allocation,France
7446,20,Category 1,2,307.13,Ticket Lottery Allocation,Japan
7447,20,Hospitality,2,1042.9,FIFA.com Ticketing Platform,Nigeria
7448,20,Category 3,2,109.22,FIFA.com Ticketing Platform,Mexico
7449,20,Category 2,1,183.82,FIFA.com Ticketing Platform,Argentina
7450,20,Category 1,4,290.78,Verified Resale Platform,Canada
7451,20,Category 2,1,161.13,FIFA.com Ticketing Platform,Germany
7452,20,Category 2,2,182.64,Ticket Lottery Allocation,Canada
7453,20,Category 3,2,90.59,FIFA.com Ticketing Platform,France
7454,20,Category 4,2,63.89,Official Hospitality Package,England
7455,20,Category 1,2,312.97,FIFA.com Ticketing Platform,Nigeria
7456,20,Category 3,1,104.96,Ticket Lottery Allocation,Nigeria
7457,20,Category 2,1,168.33,Ticket Lottery Allocation,Canada
7458,20,Category 3,3,109.2,FIFA.com Ticketing Platform,Nigeria
7459,20,Category 2,2,186.53,FIFA.com Ticketing Platform,Australia
7460,20,Category 2,4,166.33,FIFA.com Ticketing Platform,Colombia
7461,20,Category 3,2,90.57,Ticket Lottery Allocation,Nigeria
7462,20,Category 3,2,103.41,FIFA.com Ticketing Platform,Australia
7463,20,Category 3,4,104.93,FIFA.com Ticketing Platform,Japan
7464,20,Category 3,1,93.22,FIFA.com Ticketing Platform,France
7465,20,Category 4,2,58.3,FIFA.com Ticketing Platform,France
7466,20,Category 3,2,93.62,FIFA.com Ticketing Platform,Argentina
7467,20,Category 2,2,174.52,FIFA.com Ticketing Platform,England
7468,20,Category 2,2,178.88,FIFA.com Ticketing Platform,Japan
7469,20,Category 4,3,58.48,FIFA.com Ticketing Platform,Canada
7470,20,Category 3,6,94.48,FIFA.com Ticketing Platform,Colombia
7471,20,Category 1,2,285.14,Verified Resale Platform,England
7472,20,Category 3,2,106.88,FIFA.com Ticketing Platform,Spain
7473,20,Category 2,3,158.71,Official Hospitality Package,USA
7474,20,Category 3,3,108.28,Ticket Lottery Allocation,Mexico
7475,20,Category 3,1,99.04,FIFA.com Ticketing Platform,Argentina
7476,20,Category 2,6,172.78,FIFA.com Ticketing Platform,Argentina
7477,20,Category 2,4,188.44,Ticket Lottery Allocation,Nigeria
7478,20,Category 3,1,93.39,FIFA.com Ticketing Platform,Argentina
7479,20,Category 3,1,90.46,Ticket Lottery Allocation,Germany
7480,20,Category 1,1,326.83,Verified Resale Platform,Canada
7481,20,Category 2,3,177.89,FIFA.com Ticketing Platform,Spain
7482,20,Category 2,3,164.29,FIFA.com Ticketing Platform,Colombia
7483,20,Category 3,1,95.56,FIFA.com Ticketing Platform,Germany
7484,20,Category 3,1,102.26,Ticket Lottery Allocation,Canada
7485,20,Category 1,1,305.54,FIFA.com Ticketing Platform,Japan
7486,20,Category 2,4,158.55,FIFA.com Ticketing Platform,Canada
7487,20,Category 3,1,93.99,FIFA.com Ticketing Platform,USA
7488,20,Category 3,6,105.9,FIFA.com Ticketing Platform,Japan
7489,20,Category 4,2,60.97,FIFA.com Ticketing Platform,Australia
7490,20,Category 2,1,159.52,FIFA.com Ticketing Platform,Japan
7491,20,Category 3,2,103.55,Official Hospitality Package,Argentina
7492,20,Category 2,1,177.24,Ticket Lottery Allocation,Brazil
7493,20,Category 2,4,160.8,FIFA.com Ticketing Platform,Canada
7494,20,Category 1,1,271.23,Verified Resale Platform,Mexico
7495,20,Category 2,4,169.39,Verified Resale Platform,Germany
7496,20,Category 1,1,275.49,Verified Resale Platform,Japan
7497,20,Category 2,1,184.22,FIFA.com Ticketing Platform,Mexico
7498,20,Category 1,1,286.19,FIFA.com Ticketing Platform,Canada
7499,20,Category 3,1,106.24,Verified Resale Platform,USA
7500,20,Category 2,1,183.16,FIFA.com Ticketing Platform,Japan
7501,20,Hospitality,2,1041.49,FIFA.com Ticketing Platform,Germany
7502,20,Category 4,2,68.19,FIFA.com Ticketing Platform,USA
7503,20,Category 2,1,168.31,FIFA.com Ticketing Platform,England
7504,20,Category 4,4,63.76,FIFA.com Ticketing Platform,India
7505,20,Category 1,1,319.07,Official Hospitality Package,South Africa
7506,20,Category 1,1,320.14,FIFA.com Ticketing Platform,Japan
7507,20,Category 2,1,183.63,Verified Resale Platform,Canada
7508,20,Category 2,2,171.29,Ticket Lottery Allocation,Spain
7509,20,Category 3,3,104.39,FIFA.com Ticketing Platform,Mexico
7510,20,Category 4,2,67.83,Ticket Lottery Allocation,France
7511,20,Category 3,2,102.24,Ticket Lottery Allocation,England
7512,20,Category 3,1,102.97,Verified Resale Platform,India
7513,20,Hospitality,2,1082.18,FIFA.com Ticketing Platform,Australia
7514,20,Hospitality,4,988.96,Ticket Lottery Allocation,Japan
7515,20,Category 2,3,157.57,Ticket Lottery Allocation,Australia
7516,20,Category 2,2,169.18,FIFA.com Ticketing Platform,Germany
7517,20,Category 1,2,312.12,Ticket Lottery Allocation,Australia
7518,20,Category 1,1,277.0,Ticket Lottery Allocation,Argentina
7519,20,Category 4,3,63.84,FIFA.com Ticketing Platform,USA
7520,20,Category 1,4,308.21,Verified Resale Platform,Nigeria
7521,20,Category 3,2,94.78,FIFA.com Ticketing Platform,Australia
7522,20,Category 2,3,177.87,FIFA.com Ticketing Platform,Germany
7523,20,Category 3,2,104.37,Verified Resale Platform,Argentina
7524,20,Hospitality,4,1038.19,FIFA.com Ticketing Platform,India
7525,20,Category 1,2,321.03,Official Hospitality Package,USA
7526,20,Category 3,2,97.14,FIFA.com Ticketing Platform,Spain
7527,20,Category 2,2,161.61,Official Hospitality Package,India
7528,20,Category 1,2,317.65,Verified Resale Platform,South Africa
7529,20,Category 3,1,101.36,Ticket Lottery Allocation,India
7530,20,Category 2,2,180.51,Verified Resale Platform,Germany
7531,20,Category 3,2,108.93,FIFA.com Ticketing Platform,France
7532,20,Category 2,2,166.55,Official Hospitality Package,Mexico
7533,20,Category 3,2,105.72,FIFA.com Ticketing Platform,Germany
7534,20,Category 1,2,283.48,Verified Resale Platform,South Africa
7535,20,Category 3,1,97.41,FIFA.com Ticketing Platform,Colombia
7536,20,Category 3,1,91.36,FIFA.com Ticketing Platform,Argentina
7537,20,Category 4,1,67.21,FIFA.com Ticketing Platform,Canada
7538,20,Category 2,2,186.06,Official Hospitality Package,England
7539,20,Category 2,1,179.44,Ticket Lottery Allocation,USA
7540,20,Category 2,2,187.92,Official Hospitality Package,South Africa
7541,20,Category 4,1,57.66,Official Hospitality Package,Mexico
7542,20,Category 3,1,107.36,FIFA.com Ticketing Platform,Spain
7543,20,Category 1,4,311.67,Ticket Lottery Allocation,Brazil
7544,20,Category 4,3,59.85,Official Hospitality Package,Mexico
7545,20,Category 3,1,100.92,FIFA.com Ticketing Platform,Japan
7546,20,Category 4,2,58.5,Official Hospitality Package,Japan
7547,20,Hospitality,2,954.19,Ticket Lottery Allocation,Spain
7548,20,Category 2,1,170.31,Ticket Lottery Allocation,Germany
7549,20,Category 4,1,57.23,FIFA.com Ticketing Platform,Canada
7550,20,Category 4,3,57.34,Ticket Lottery Allocation,Brazil
7551,20,Category 2,2,187.55,FIFA.com Ticketing Platform,India
7552,20,Category 2,2,184.82,Official Hospitality Package,Brazil
7553,20,Category 2,3,171.09,FIFA.com Ticketing Platform,Spain
7554,20,Category 4,6,60.93,FIFA.com Ticketing Platform,Nigeria
7555,20,Category 1,3,308.44,FIFA.com Ticketing Platform,Mexico
7556,20,Category 1,1,297.25,FIFA.com Ticketing Platform,South Africa
7557,20,Category 3,6,99.43,Official Hospitality Package,Colombia
7558,20,Category 3,4,106.07,FIFA.com Ticketing Platform,Spain
7559,20,Category 3,1,92.41,Ticket Lottery Allocation,India
7560,20,Category 2,3,177.79,Ticket Lottery Allocation,Colombia
7561,20,Category 2,3,182.11,FIFA.com Ticketing Platform,Canada
7562,20,Category 3,4,96.02,FIFA.com Ticketing Platform,England
7563,20,Category 3,3,92.66,Ticket Lottery Allocation,Nigeria
7564,20,Category 3,4,106.02,Ticket Lottery Allocation,Argentina
7565,20,Category 1,1,275.14,Ticket Lottery Allocation,Argentina
7566,20,Category 2,2,168.91,FIFA.com Ticketing Platform,Mexico
7567,20,Category 3,2,99.85,FIFA.com Ticketing Platform,Canada
7568,20,Category 1,6,311.28,Ticket Lottery Allocation,Brazil
7569,20,Category 4,1,58.71,Ticket Lottery Allocation,France
7570,20,Category 3,6,98.14,FIFA.com Ticketing Platform,South Africa
7571,20,Category 4,1,62.54,FIFA.com Ticketing Platform,Japan
7572,20,Category 2,3,169.52,FIFA.com Ticketing Platform,Colombia
7573,20,Category 3,2,103.78,FIFA.com Ticketing Platform,Japan
7574,20,Category 1,3,315.17,FIFA.com Ticketing Platform,Colombia
7575,20,Category 3,1,107.13,FIFA.com Ticketing Platform,Spain
7576,20,Category 3,1,94.03,Ticket Lottery Allocation,India
7577,20,Category 1,1,311.46,Ticket Lottery Allocation,Argentina
7578,20,Category 2,2,169.42,FIFA.com Ticketing Platform,Colombia
7579,20,Category 3,4,102.2,FIFA.com Ticketing Platform,Spain
7580,20,Category 1,6,300.51,Ticket Lottery Allocation,Australia
7581,20,Category 3,1,98.89,FIFA.com Ticketing Platform,Colombia
7582,20,Category 3,1,97.9,FIFA.com Ticketing Platform,Germany
7583,20,Category 3,1,102.93,Ticket Lottery Allocation,Spain
7584,20,Category 2,2,169.62,FIFA.com Ticketing Platform,Spain
7585,20,Category 2,1,175.84,Official Hospitality Package,India
7586,20,Category 2,3,158.55,FIFA.com Ticketing Platform,Brazil
7587,20,Category 2,1,157.12,Ticket Lottery Allocation,France
7588,20,Category 1,1,282.79,Official Hospitality Package,France
7589,20,Category 2,4,181.7,Verified Resale Platform,England
7590,20,Category 3,2,101.24,FIFA.com Ticketing Platform,Brazil
7591,20,Category 3,2,105.23,FIFA.com Ticketing Platform,Canada
7592,20,Category 4,2,64.81,FIFA.com Ticketing Platform,Mexico
7593,20,Category 2,2,161.94,FIFA.com Ticketing Platform,Colombia
7594,20,Category 3,2,93.32,Ticket Lottery Allocation,France
7595,20,Category 4,3,66.37,FIFA.com Ticketing Platform,Colombia
7596,20,Category 1,4,319.06,FIFA.com Ticketing Platform,Brazil
7597,20,Category 2,2,172.57,Verified Resale Platform,France
7598,20,Category 3,2,99.69,Ticket Lottery Allocation,Germany
7599,20,Category 2,2,165.5,FIFA.com Ticketing Platform,Brazil
7600,20,Category 3,3,109.0,Ticket Lottery Allocation,Colombia
7601,20,Category 1,1,311.51,FIFA.com Ticketing Platform,Germany
7602,20,Category 2,3,166.46,Ticket Lottery Allocation,Spain
7603,20,Category 1,3,292.34,FIFA.com Ticketing Platform,Japan
7604,20,Category 2,2,158.62,FIFA.com Ticketing Platform,France
7605,20,Category 3,2,98.72,FIFA.com Ticketing Platform,Argentina
7606,20,Category 3,3,102.47,FIFA.com Ticketing Platform,Canada
7607,20,Category 3,3,108.47,FIFA.com Ticketing Platform,Canada
7608,20,Category 4,1,58.72,FIFA.com Ticketing Platform,India
7609,20,Category 2,6,182.58,Official Hospitality Package,Brazil
7610,20,Hospitality,2,985.31,Ticket Lottery Allocation,India
7611,20,Hospitality,2,1090.57,Ticket Lottery Allocation,Germany
7612,20,Category 2,2,180.73,FIFA.com Ticketing Platform,South Africa
7613,20,Category 4,2,62.66,FIFA.com Ticketing Platform,USA
7614,20,Category 3,1,107.5,FIFA.com Ticketing Platform,India
7615,20,Category 4,4,61.88,FIFA.com Ticketing Platform,Colombia
7616,20,Category 4,3,64.08,FIFA.com Ticketing Platform,Australia
7617,20,Category 3,1,108.26,FIFA.com Ticketing Platform,Japan
7618,20,Category 2,2,176.75,Ticket Lottery Allocation,Nigeria
7619,21,Category 2,2,162.42,Ticket Lottery Allocation,Nigeria
7620,21,Category 3,1,101.71,Ticket Lottery Allocation,Australia
7621,21,Hospitality,1,911.27,FIFA.com Ticketing Platform,USA
7622,21,Category 2,2,172.5,FIFA.com Ticketing Platform,Brazil
7623,21,Category 3,2,100.23,FIFA.com Ticketing Platform,South Africa
7624,21,Category 2,6,157.95,Ticket Lottery Allocation,France
7625,21,Category 4,3,60.83,FIFA.com Ticketing Platform,Spain
7626,21,Category 3,2,104.39,FIFA.com Ticketing Platform,Nigeria
7627,21,Category 3,1,107.75,Ticket Lottery Allocation,Nigeria
7628,21,Category 3,4,94.1,FIFA.com Ticketing Platform,India
7629,21,Category 3,1,101.97,FIFA.com Ticketing Platform,Colombia
7630,21,Category 3,1,97.78,FIFA.com Ticketing Platform,Australia
7631,21,Category 3,1,108.39,FIFA.com Ticketing Platform,France
7632,21,Category 2,2,158.94,FIFA.com Ticketing Platform,USA
7633,21,Category 3,2,96.95,FIFA.com Ticketing Platform,Colombia
7634,21,Category 3,2,91.6,FIFA.com Ticketing Platform,Japan
7635,21,Category 3,2,99.55,FIFA.com Ticketing Platform,USA
7636,21,Category 2,1,181.51,Ticket Lottery Allocation,Colombia
7637,21,Category 4,2,60.36,Ticket Lottery Allocation,Argentina
7638,21,Category 1,2,317.98,FIFA.com Ticketing Platform,France
7639,21,Category 2,1,182.86,Ticket Lottery Allocation,Colombia
7640,21,Category 2,1,170.67,Ticket Lottery Allocation,Colombia
7641,21,Category 4,1,68.62,FIFA.com Ticketing Platform,England
7642,21,Category 4,1,68.72,FIFA.com Ticketing Platform,Brazil
7643,21,Category 3,1,96.32,FIFA.com Ticketing Platform,Colombia
7644,21,Category 3,4,105.81,FIFA.com Ticketing Platform,Australia
7645,21,Category 2,2,173.49,Verified Resale Platform,Brazil
7646,21,Category 2,4,178.91,FIFA.com Ticketing Platform,Colombia
7647,21,Category 1,2,281.05,FIFA.com Ticketing Platform,Brazil
7648,21,Category 1,1,282.82,Official Hospitality Package,Australia
7649,21,Category 3,6,104.0,FIFA.com Ticketing Platform,India
7650,21,Category 3,2,105.03,Verified Resale Platform,Argentina
7651,21,Category 3,4,94.33,Ticket Lottery Allocation,Spain
7652,21,Category 3,2,103.26,FIFA.com Ticketing Platform,Brazil
7653,21,Category 1,2,324.24,FIFA.com Ticketing Platform,Nigeria
7654,21,Category 2,2,189.65,FIFA.com Ticketing Platform,Colombia
7655,21,Category 1,2,285.87,Verified Resale Platform,Spain
7656,21,Category 2,1,164.04,Official Hospitality Package,Brazil
7657,21,Category 2,2,179.15,Official Hospitality Package,Japan
7658,21,Category 4,1,60.22,FIFA.com Ticketing Platform,Canada
7659,21,Category 1,3,272.83,Ticket Lottery Allocation,Australia
7660,21,Category 4,6,67.31,FIFA.com Ticketing Platform,USA
7661,21,Category 3,2,104.35,Ticket Lottery Allocation,Colombia
7662,21,Category 3,3,98.49,Verified Resale Platform,Australia
7663,21,Category 1,1,292.89,FIFA.com Ticketing Platform,South Africa
7664,21,Hospitality,6,1084.52,Verified Resale Platform,Germany
7665,21,Category 3,1,93.44,Official Hospitality Package,USA
7666,21,Hospitality,3,928.77,FIFA.com Ticketing Platform,Nigeria
7667,21,Category 3,3,93.48,Ticket Lottery Allocation,England
7668,21,Category 2,2,166.79,FIFA.com Ticketing Platform,Germany
7669,21,Category 1,6,303.42,Verified Resale Platform,USA
7670,21,Category 2,3,169.81,FIFA.com Ticketing Platform,England
7671,21,Category 3,1,95.1,FIFA.com Ticketing Platform,Australia
7672,21,Category 3,1,100.88,Verified Resale Platform,Canada
7673,21,Category 4,2,68.66,Ticket Lottery Allocation,Germany
7674,21,Category 2,6,176.12,FIFA.com Ticketing Platform,South Africa
7675,21,Category 2,2,174.35,Ticket Lottery Allocation,Colombia
7676,21,Category 4,3,67.24,FIFA.com Ticketing Platform,England
7677,21,Category 2,4,179.63,FIFA.com Ticketing Platform,England
7678,21,Category 2,2,180.0,Ticket Lottery Allocation,Argentina
7679,21,Hospitality,1,1002.82,FIFA.com Ticketing Platform,South Africa
7680,21,Category 3,6,105.15,Verified Resale Platform,Germany
7681,21,Category 2,1,167.99,Ticket Lottery Allocation,Brazil
7682,21,Category 2,2,162.93,FIFA.com Ticketing Platform,Australia
7683,21,Category 2,3,171.76,FIFA.com Ticketing Platform,Spain
7684,21,Category 2,1,159.98,Verified Resale Platform,Australia
7685,21,Category 3,2,90.34,FIFA.com Ticketing Platform,Japan
7686,21,Category 2,1,184.86,FIFA.com Ticketing Platform,India
7687,21,Category 2,3,183.98,Ticket Lottery Allocation,USA
7688,21,Hospitality,1,1010.15,FIFA.com Ticketing Platform,Brazil
7689,21,Category 4,1,59.27,Official Hospitality Package,Nigeria
7690,21,Category 1,1,289.75,FIFA.com Ticketing Platform,Germany
7691,21,Category 3,3,94.64,Ticket Lottery Allocation,South Africa
7692,21,Category 3,2,98.82,FIFA.com Ticketing Platform,India
7693,21,Category 4,1,57.16,FIFA.com Ticketing Platform,Canada
